lon,lat,vs30,z1pt0,z2pt5,vs30measured
74.50705,42.76412,5.706422E+02,1.518770E+02,8.422350E-01,0
74.50698,42.77312,5.832589E+02,1.402291E+02,8.214252E-01,0
74.50691,42.78213,5.959085E+02,1.292406E+02,8.015086E-01,0
74.50684,42.79113,5.889541E+02,1.351963E+02,8.123448E-01,0
74.50677,42.80014,5.726892E+02,1.499406E+02,8.387918E-01,0
74.50669,42.80914,5.644687E+02,1.578248E+02,8.527809E-01,0
74.50662,42.81815,5.709347E+02,1.515991E+02,8.417412E-01,0
74.50655,42.82715,5.683264E+02,1.540890E+02,8.461623E-01,0
74.50648,42.83616,5.454520E+02,1.771496E+02,8.868783E-01,0
74.50641,42.84516,5.214033E+02,2.036327E+02,9.338273E-01,0
74.50634,42.85417,4.355218E+02,3.106765E+02,1.147324E+00,0
74.50626,42.86317,3.619652E+02,4.003139E+02,1.417747E+00,0
74.50619,42.87218,3.224693E+02,4.399543E+02,1.618090E+00,0
74.50612,42.88118,3.055036E+02,4.544317E+02,1.721293E+00,0
74.50605,42.89019,3.026017E+02,4.567453E+02,1.740190E+00,0
74.50598,42.89919,3.072607E+02,4.530075E+02,1.710037E+00,0
74.50591,42.90820,2.987749E+02,4.597228E+02,1.765713E+00,0
74.50583,42.91720,2.934270E+02,4.637440E+02,1.802576E+00,0
74.50576,42.92621,2.887050E+02,4.671589E+02,1.836342E+00,0
74.50569,42.93521,2.841742E+02,4.703164E+02,1.869875E+00,0
74.50562,42.94422,2.875966E+02,4.679421E+02,1.844441E+00,0
74.50555,42.95322,2.859016E+02,4.691262E+02,1.856957E+00,0
74.50547,42.96223,2.786586E+02,4.740029E+02,1.912277E+00,0
74.50540,42.97123,2.727206E+02,4.777805E+02,1.959983E+00,0
74.50533,42.98024,2.761916E+02,4.755963E+02,1.931830E+00,0
74.50526,42.98924,2.658073E+02,4.819315E+02,2.018408E+00,0
74.50518,42.99825,2.702873E+02,4.792718E+02,1.980181E+00,0
74.50511,43.00725,2.775166E+02,4.747446E+02,1.921281E+00,0
74.50504,43.01625,2.715677E+02,4.784913E+02,1.969505E+00,0
74.50497,43.02526,2.689632E+02,4.800696E+02,1.991338E+00,0
74.50490,43.03426,2.975377E+02,4.606678E+02,1.774114E+00,0
74.50482,43.04327,3.516670E+02,4.113951E+02,1.465342E+00,0
74.50475,43.05227,3.920898E+02,3.653936E+02,1.293839E+00,0
74.50468,43.06128,3.819790E+02,3.774850E+02,1.333093E+00,0
74.50461,43.07028,3.237893E+02,4.387603E+02,1.610546E+00,0
74.50453,43.07929,2.778762E+02,4.745119E+02,1.918437E+00,0
74.50446,43.08829,2.752811E+02,4.761758E+02,1.939141E+00,0
74.50439,43.09730,2.822916E+02,4.715940E+02,1.884148E+00,0
74.51976,42.70113,5.720840E+02,1.505111E+02,8.398068E-01,0
74.51969,42.71014,5.658851E+02,1.564458E+02,8.503393E-01,0
74.51962,42.71914,5.638406E+02,1.584391E+02,8.538677E-01,0
74.51955,42.72815,5.630042E+02,1.592595E+02,8.553192E-01,0
74.51948,42.73715,5.630452E+02,1.592191E+02,8.552483E-01,0
74.51941,42.74616,5.643877E+02,1.579039E+02,8.529208E-01,0
74.51934,42.75516,5.471556E+02,1.753578E+02,8.837202E-01,0
74.51927,42.76417,5.439491E+02,1.787396E+02,8.896822E-01,0
74.51920,42.77317,5.783257E+02,1.447019E+02,8.294463E-01,0
74.51913,42.78218,6.020256E+02,1.241741E+02,7.921983E-01,0
74.51906,42.79118,6.209560E+02,1.095040E+02,7.646313E-01,0
74.51900,42.80019,5.980151E+02,1.274777E+02,7.982795E-01,0
74.51893,42.80919,5.732889E+02,1.493767E+02,8.377882E-01,0
74.51886,42.81820,5.748171E+02,1.479467E+02,8.352405E-01,0
74.51879,42.82720,5.727964E+02,1.498396E+02,8.386119E-01,0
74.51872,42.83621,5.464750E+02,1.760722E+02,8.849790E-01,0
74.51865,42.84521,5.195444E+02,2.057676E+02,9.376512E-01,0
74.51858,42.85422,4.292246E+02,3.187853E+02,1.166601E+00,0
74.51851,42.86322,3.713939E+02,3.897580E+02,1.376647E+00,0
74.51844,42.87223,3.308074E+02,4.322545E+02,1.571519E+00,0
74.51837,42.88123,3.129590E+02,4.482687E+02,1.674464E+00,0
74.51830,42.89024,3.012580E+02,4.578002E+02,1.749072E+00,0
74.51823,42.89924,3.091998E+02,4.514157E+02,1.697774E+00,0
74.51816,42.90825,3.082287E+02,4.522154E+02,1.703894E+00,0
74.51809,42.91725,2.980880E+02,4.602486E+02,1.770368E+00,0
74.51802,42.92626,2.947077E+02,4.627959E+02,1.793617E+00,0
74.51795,42.93526,2.851573E+02,4.696410E+02,1.862503E+00,0
74.51787,42.94427,2.789445E+02,4.738160E+02,1.910034E+00,0
74.51780,42.95327,2.787528E+02,4.739414E+02,1.911537E+00,0
74.51773,42.96228,2.745088E+02,4.766638E+02,1.945384E+00,0
74.51766,42.97128,2.725503E+02,4.778859E+02,1.961383E+00,0
74.51759,42.98029,2.800042E+02,4.731193E+02,1.901767E+00,0
74.51752,42.98929,2.743118E+02,4.767875E+02,1.946982E+00,0
74.51745,42.99830,2.724276E+02,4.779618E+02,1.962394E+00,0
74.51738,43.00730,2.718219E+02,4.783351E+02,1.967398E+00,0
74.51731,43.01631,2.554375E+02,4.876703E+02,2.112418E+00,0
74.51724,43.02531,2.267952E+02,5.006406E+02,2.420295E+00,0
74.51717,43.03432,2.278228E+02,5.002442E+02,2.407811E+00,0
74.51710,43.04332,2.358764E+02,4.969663E+02,2.313996E+00,0
74.51703,43.05233,3.021603E+02,4.570930E+02,1.743098E+00,0
74.51696,43.06133,3.715302E+02,3.896029E+02,1.376069E+00,0
74.51689,43.07034,3.725104E+02,3.884839E+02,1.371927E+00,0
74.51682,43.07934,2.770446E+02,4.750492E+02,1.925026E+00,0
74.51675,43.08834,2.773011E+02,4.748838E+02,1.922990E+00,0
74.51668,43.09735,2.791169E+02,4.737030E+02,1.908684E+00,0
74.53197,42.70118,5.843810E+02,1.392264E+02,8.196215E-01,0
74.53190,42.71019,5.576489E+02,1.645828E+02,8.647225E-01,0
74.53183,42.71919,5.604532E+02,1.617802E+02,8.597743E-01,0
74.53177,42.72820,5.618320E+02,1.604144E+02,8.573609E-01,0
74.53170,42.73720,5.598177E+02,1.624124E+02,8.608910E-01,0
74.53163,42.74621,5.629084E+02,1.593537E+02,8.554856E-01,0
74.53156,42.75521,5.607221E+02,1.615132E+02,8.593025E-01,0
74.53150,42.76422,4.836347E+02,2.490541E+02,1.017714E+00,0
74.53143,42.77322,5.291031E+02,1.949193E+02,9.182972E-01,0
74.53136,42.78223,5.786726E+02,1.443839E+02,8.288773E-01,0
74.53129,42.79123,6.125311E+02,1.158461E+02,7.766743E-01,0
74.53122,42.80024,6.677243E+02,7.945901E+01,7.036788E-01,0
74.53116,42.80924,6.439255E+02,9.368901E+01,7.335092E-01,0
74.53109,42.81825,5.830422E+02,1.404235E+02,8.217747E-01,0
74.53102,42.82726,5.288870E+02,1.951609E+02,9.187269E-01,0
74.53095,42.83626,5.103662E+02,2.164766E+02,9.569666E-01,0
74.53088,42.84527,4.774602E+02,2.568161E+02,1.032784E+00,0
74.53082,42.85427,4.489534E+02,2.933287E+02,1.108142E+00,0
74.53075,42.86328,3.996013E+02,3.562089E+02,1.266054E+00,0
74.53068,42.87228,3.468857E+02,4.163702E+02,1.488471E+00,0
74.53061,42.88129,3.237348E+02,4.388099E+02,1.610857E+00,0
74.53054,42.89029,3.186137E+02,4.433857E+02,1.640511E+00,0
74.53047,42.89930,3.153895E+02,4.461921E+02,1.659710E+00,0
74.53041,42.90830,3.056251E+02,4.543338E+02,1.720511E+00,0
74.53034,42.91730,2.964448E+02,4.614949E+02,1.781598E+00,0
74.53027,42.92631,2.910075E+02,4.655098E+02,1.819731E+00,0
74.53020,42.93531,2.838716E+02,4.705230E+02,1.872156E+00,0
74.53013,42.94432,2.778889E+02,4.745038E+02,1.918337E+00,0
74.53006,42.95332,2.759610E+02,4.757433E+02,1.933676E+00,0
74.53000,42.96233,2.768947E+02,4.751457E+02,1.926219E+00,0
74.52993,42.97133,2.788256E+02,4.738937E+02,1.910966E+00,0
74.52986,42.98034,2.809102E+02,4.725186E+02,1.894752E+00,0
74.52979,42.98934,2.791201E+02,4.737010E+02,1.908659E+00,0
74.52972,42.99835,2.835724E+02,4.707268E+02,1.874415E+00,0
74.52965,43.00735,2.917750E+02,4.649532E+02,1.814256E+00,0
74.52958,43.01636,2.828373E+02,4.712256E+02,1.879990E+00,0
74.52951,43.02536,2.837032E+02,4.706377E+02,1.873427E+00,0
74.52945,43.03437,2.831811E+02,4.709926E+02,1.877379E+00,0
74.52938,43.04337,3.001106E+02,4.586931E+02,1.756724E+00,0
74.52931,43.05238,3.113490E+02,4.496262E+02,1.684374E+00,0
74.52924,43.06138,3.035147E+02,4.560224E+02,1.734202E+00,0
74.52917,43.07039,3.009124E+02,4.580699E+02,1.751371E+00,0
74.52910,43.07939,2.937772E+02,4.634856E+02,1.800118E+00,0
74.52903,43.08840,2.813183E+02,4.722468E+02,1.891607E+00,0
74.52896,43.09740,2.778151E+02,4.745515E+02,1.918920E+00,0
74.54418,42.70123,6.663280E+02,8.023656E+01,7.053659E-01,0
74.54411,42.71024,5.844081E+02,1.392023E+02,8.195778E-01,0
74.54405,42.71924,5.562330E+02,1.660103E+02,8.672414E-01,0
74.54398,42.72825,5.535546E+02,1.687332E+02,8.720429E-01,0
74.54392,42.73725,5.550876E+02,1.671711E+02,8.692883E-01,0
74.54385,42.74626,5.660187E+02,1.563162E+02,8.501102E-01,0
74.54378,42.75526,4.928404E+02,2.376291E+02,9.959959E-01,0
74.54372,42.76427,4.857568E+02,2.464038E+02,1.012629E+00,0
74.54365,42.77327,6.201724E+02,1.100814E+02,7.657365E-01,0
74.54358,42.78228,6.238157E+02,1.074185E+02,7.606224E-01,0
74.54352,42.79128,6.175101E+02,1.120622E+02,7.695143E-01,0
74.54345,42.80029,6.672118E+02,7.974361E+01,7.042971E-01,0
74.54339,42.80929,6.574731E+02,8.533093E+01,7.162443E-01,0
74.54332,42.81830,5.923080E+02,1.322979E+02,8.070846E-01,0
74.54325,42.82730,5.144949E+02,2.116253E+02,9.481860E-01,0
74.54319,42.83631,4.982367E+02,2.310263E+02,9.836645E-01,0
74.54312,42.84531,4.844314E+02,2.480581E+02,1.015799E+00,0
74.54305,42.85432,4.473892E+02,2.953494E+02,1.112575E+00,0
74.54299,42.86332,4.177043E+02,3.335164E+02,1.203482E+00,0
74.54292,42.87233,3.621899E+02,4.000668E+02,1.416741E+00,0
74.54286,42.88133,3.315243E+02,4.315753E+02,1.567631E+00,0
74.54279,42.89034,3.214335E+02,4.408840E+02,1.624057E+00,0
74.54272,42.89934,3.235619E+02,4.389669E+02,1.611842E+00,0
74.54266,42.90835,3.092675E+02,4.513597E+02,1.697349E+00,0
74.54259,42.91735,2.885690E+02,4.672556E+02,1.837334E+00,0
74.54252,42.92636,2.859745E+02,4.690756E+02,1.856416E+00,0
74.54246,42.93536,2.860238E+02,4.690414E+02,1.856049E+00,0
74.54239,42.94437,2.822812E+02,4.716010E+02,1.884227E+00,0
74.54232,42.95337,2.752278E+02,4.762094E+02,1.939569E+00,0
74.54226,42.96238,2.724600E+02,4.779418E+02,1.962127E+00,0
74.54219,42.97138,2.894040E+02,4.666615E+02,1.831271E+00,0
74.54212,42.98039,2.899010E+02,4.663060E+02,1.827679E+00,0
74.54206,42.98939,2.944400E+02,4.629948E+02,1.795482E+00,0
74.54199,42.99840,2.929896E+02,4.640657E+02,1.805654E+00,0
74.54192,43.00740,2.953931E+02,4.622847E+02,1.788856E+00,0
74.54185,43.01641,2.925519E+02,4.643864E+02,1.808745E+00,0
74.54179,43.02541,2.675763E+02,4.808944E+02,2.003150E+00,0
74.54172,43.03442,2.926861E+02,4.642883E+02,1.807797E+00,0
74.54165,43.04342,3.047209E+02,4.550605E+02,1.726353E+00,0
74.54159,43.05243,3.042842E+02,4.554098E+02,1.729187E+00,0
74.54152,43.06143,2.979445E+02,4.603579E+02,1.771343E+00,0
74.54145,43.07044,2.912818E+02,4.653112E+02,1.817771E+00,0
74.54139,43.07944,2.799376E+02,4.731633E+02,1.902284E+00,0
74.54132,43.08845,2.846858E+02,4.699658E+02,1.866032E+00,0
74.54125,43.09745,2.936136E+02,4.636065E+02,1.801266E+00,0
74.55639,42.70128,7.945432E+02,3.229754E+01,5.767387E-01,0
74.55632,42.71029,7.204284E+02,5.477320E+01,6.451038E-01,0
74.55626,42.71929,6.046065E+02,1.220846E+02,7.883313E-01,0
74.55620,42.72830,5.511738E+02,1.711784E+02,8.763536E-01,0
74.55613,42.73730,5.574764E+02,1.647562E+02,8.650285E-01,0
74.55607,42.74631,5.521590E+02,1.701638E+02,8.745652E-01,0
74.55600,42.75531,4.600136E+02,2.790697E+02,1.077715E+00,0
74.55594,42.76432,6.894382E+02,6.822934E+01,6.783826E-01,0
74.55587,42.77332,7.135095E+02,5.753566E+01,6.522654E-01,0
74.55581,42.78233,6.695811E+02,7.843571E+01,7.014467E-01,0
74.55575,42.79133,7.645214E+02,3.999557E+01,6.027204E-01,0
74.55568,42.80034,7.664264E+02,3.945583E+01,6.010065E-01,0
74.55562,42.80934,6.618278E+02,8.279005E+01,7.108551E-01,0
74.55555,42.81835,5.639832E+02,1.582994E+02,8.536210E-01,0
74.55549,42.82735,5.176705E+02,2.079315E+02,9.415347E-01,0
74.55542,42.83636,5.089243E+02,2.181834E+02,9.600686E-01,0
74.55536,42.84536,5.130308E+02,2.133395E+02,9.512823E-01,0
74.55529,42.85437,4.644539E+02,2.733702E+02,1.065936E+00,0
74.55523,42.86337,4.036261E+02,3.512258E+02,1.251622E+00,0
74.55516,42.87238,3.737120E+02,3.871068E+02,1.366882E+00,0
74.55510,42.88138,3.506038E+02,4.125111E+02,1.470426E+00,0
74.55504,42.89039,3.414249E+02,4.219141E+02,1.515737E+00,0
74.55497,42.89939,3.431625E+02,4.201662E+02,1.506961E+00,0
74.55491,42.90840,3.224048E+02,4.400122E+02,1.618461E+00,0
74.55484,42.91740,2.968909E+02,4.611581E+02,1.778537E+00,0
74.55478,42.92641,2.881882E+02,4.675250E+02,1.840110E+00,0
74.55471,42.93541,2.796805E+02,4.733327E+02,1.904285E+00,0
74.55465,42.94442,2.773589E+02,4.748467E+02,1.922531E+00,0
74.55458,42.95342,2.774805E+02,4.747681E+02,1.921568E+00,0
74.55452,42.96243,2.614879E+02,4.843926E+02,2.056595E+00,0
74.55445,42.97143,4.321377E+02,3.150377E+02,1.157609E+00,0
74.55439,42.98044,4.365158E+02,3.093944E+02,1.144336E+00,0
74.55432,42.98944,4.353481E+02,3.109006E+02,1.147849E+00,0
74.55426,42.99845,4.878845E+02,2.437563E+02,1.007578E+00,0
74.55419,43.00745,4.729971E+02,2.624689E+02,1.043940E+00,0
74.55413,43.01646,3.251836E+02,4.374891E+02,1.602649E+00,0
74.55406,43.02546,3.094035E+02,4.512472E+02,1.696495E+00,0
74.55400,43.03447,2.917690E+02,4.649576E+02,1.814298E+00,0
74.55393,43.04347,3.004579E+02,4.584237E+02,1.754402E+00,0
74.55387,43.05248,3.022043E+02,4.570584E+02,1.742809E+00,0
74.55380,43.06148,3.045811E+02,4.551725E+02,1.727259E+00,0
74.55373,43.07048,2.832832E+02,4.709234E+02,1.876605E+00,0
74.55367,43.07949,2.836505E+02,4.706736E+02,1.873826E+00,0
74.55360,43.08849,2.861669E+02,4.689419E+02,1.854988E+00,0
74.55354,43.09750,2.839685E+02,4.704568E+02,1.871425E+00,0
74.56860,42.70133,9.000000E+02,1.545801E+01,5.001037E-01,0
74.56854,42.71033,8.502444E+02,2.180630E+01,5.337223E-01,0
74.56847,42.71934,6.687563E+02,7.888875E+01,7.024364E-01,0
74.56841,42.72834,5.735298E+02,1.491506E+02,8.373855E-01,0
74.56835,42.73735,5.527764E+02,1.695299E+02,8.734479E-01,0
74.56829,42.74635,5.581221E+02,1.641076E+02,8.638838E-01,0
74.56822,42.75536,5.644224E+02,1.578701E+02,8.528610E-01,0
74.56816,42.76436,7.164039E+02,5.636393E+01,6.492514E-01,0
74.56810,42.77337,6.918904E+02,6.705889E+01,6.756328E-01,0
74.56804,42.78237,8.036044E+02,3.028587E+01,5.693054E-01,0
74.56797,42.79138,8.167271E+02,2.759936E+01,5.588529E-01,0
74.56791,42.80038,7.628396E+02,4.047828E+01,6.042407E-01,0
74.56785,42.80939,6.367587E+02,9.839661E+01,7.429615E-01,0
74.56778,42.81839,4.992025E+02,2.298523E+02,9.814882E-01,0
74.56772,42.82740,5.174717E+02,2.081618E+02,9.419487E-01,0
74.56766,42.83640,5.162577E+02,2.095707E+02,9.444831E-01,0
74.56760,42.84541,5.080072E+02,2.192722E+02,9.620520E-01,0
74.56753,42.85441,4.692876E+02,2.671904E+02,1.053385E+00,0
74.56747,42.86342,4.145270E+02,3.375462E+02,1.214040E+00,0
74.56741,42.87242,3.936641E+02,3.634818E+02,1.287922E+00,0
74.56734,42.88143,3.696553E+02,3.917325E+02,1.384057E+00,0
74.56728,42.89043,3.480321E+02,4.151876E+02,1.482862E+00,0
74.56722,42.89944,3.409690E+02,4.223702E+02,1.518056E+00,0
74.56716,42.90844,3.254253E+02,4.372678E+02,1.601288E+00,0
74.56709,42.91745,3.112578E+02,4.497027E+02,1.684938E+00,0
74.56703,42.92645,2.999821E+02,4.587926E+02,1.757586E+00,0
74.56697,42.93546,2.782175E+02,4.742903E+02,1.915746E+00,0
74.56690,42.94446,2.616209E+02,4.843182E+02,2.055400E+00,0
74.56684,42.95347,2.700538E+02,4.794131E+02,1.982141E+00,0
74.56678,42.96247,3.388924E+02,4.244338E+02,1.528702E+00,0
74.56671,42.97148,2.715906E+02,4.784770E+02,1.969315E+00,0
74.56665,42.98048,2.734992E+02,4.772966E+02,1.953601E+00,0
74.56659,42.98949,2.919812E+02,4.648031E+02,1.812790E+00,0
74.56652,42.99849,3.542260E+02,4.086875E+02,1.453238E+00,0
74.56646,43.00750,4.694944E+02,2.669267E+02,1.052854E+00,0
74.56640,43.01650,3.928019E+02,3.645298E+02,1.291157E+00,0
74.56633,43.02551,3.603637E+02,4.020689E+02,1.424958E+00,0
74.56627,43.03451,3.735551E+02,3.872870E+02,1.367539E+00,0
74.56621,43.04352,3.761344E+02,3.843140E+02,1.356816E+00,0
74.56614,43.05252,3.309375E+02,4.321315E+02,1.570812E+00,0
74.56608,43.06153,3.026885E+02,4.566767E+02,1.739619E+00,0
74.56602,43.07053,2.669419E+02,4.812686E+02,2.008596E+00,0
74.56595,43.07954,2.955591E+02,4.621604E+02,1.787708E+00,0
74.56589,43.08854,3.095628E+02,4.511153E+02,1.695496E+00,0
74.56583,43.09755,3.056985E+02,4.542748E+02,1.720038E+00,0
74.58081,42.70137,9.000000E+02,1.545801E+01,5.001037E-01,0
74.58075,42.71038,9.000000E+02,1.545801E+01,5.001037E-01,0
74.58069,42.71938,9.000000E+02,1.545801E+01,5.001037E-01,0
74.58063,42.72839,6.863849E+02,6.971349E+01,6.818361E-01,0
74.58056,42.73739,5.777978E+02,1.451867E+02,8.303133E-01,0
74.58050,42.74640,5.296788E+02,1.942764E+02,9.171559E-01,0
74.58044,42.75540,4.772495E+02,2.570821E+02,1.033306E+00,0
74.58038,42.76441,5.603304E+02,1.619023E+02,8.599899E-01,0
74.58032,42.77341,5.789739E+02,1.441082E+02,8.283838E-01,0
74.58026,42.78242,5.009225E+02,2.277683E+02,9.776332E-01,0
74.58020,42.79142,5.760625E+02,1.467890E+02,8.331752E-01,0
74.58014,42.80043,5.750781E+02,1.477036E+02,8.348069E-01,0
74.58008,42.80943,5.511550E+02,1.711979E+02,8.763878E-01,0
74.58002,42.81844,5.243995E+02,2.002171E+02,9.277264E-01,0
74.57996,42.82744,5.269223E+02,1.973657E+02,9.226469E-01,0
74.57990,42.83645,5.148405E+02,2.112218E+02,9.474584E-01,0
74.57983,42.84546,4.967094E+02,2.328875E+02,9.871260E-01,0
74.57977,42.85446,4.586807E+02,2.807840E+02,1.081298E+00,0
74.57971,42.86347,4.423353E+02,3.018797E+02,1.127129E+00,0
74.57965,42.87247,4.327364E+02,3.142666E+02,1.155777E+00,0
74.57959,42.88148,3.973721E+02,3.589510E+02,1.274183E+00,0
74.57953,42.89048,3.640246E+02,3.980406E+02,1.408575E+00,0
74.57947,42.89949,3.727929E+02,3.881604E+02,1.370738E+00,0
74.57941,42.90849,3.637970E+02,3.982928E+02,1.409583E+00,0
74.57935,42.91750,3.346010E+02,4.286277E+02,1.551153E+00,0
74.57928,42.92650,3.133787E+02,4.479126E+02,1.671899E+00,0
74.57922,42.93551,2.983816E+02,4.600241E+02,1.768375E+00,0
74.57916,42.94451,2.853663E+02,4.694970E+02,1.860942E+00,0
74.57910,42.95352,2.346868E+02,4.974702E+02,2.327418E+00,0
74.57904,42.96252,2.631267E+02,4.834707E+02,2.041949E+00,0
74.57898,42.97153,2.399066E+02,4.952090E+02,2.269578E+00,0
74.57892,42.98053,2.069262E+02,5.073823E+02,2.687947E+00,0
74.57885,42.98953,2.388404E+02,4.956817E+02,2.281172E+00,0
74.57879,42.99854,3.707983E+02,3.904357E+02,1.379177E+00,0
74.57873,43.00754,3.991581E+02,3.567551E+02,1.267663E+00,0
74.57867,43.01655,3.537919E+02,4.091489E+02,1.455279E+00,0
74.57861,43.02555,3.492493E+02,4.139246E+02,1.476952E+00,0
74.57855,43.03456,3.730883E+02,3.878224E+02,1.369497E+00,0
74.57848,43.04356,3.826829E+02,3.766543E+02,1.330288E+00,0
74.57842,43.05257,3.143907E+02,4.470493E+02,1.665743E+00,0
74.57836,43.06157,2.872012E+02,4.682200E+02,1.847347E+00,0
74.57830,43.07058,3.079625E+02,4.524339E+02,1.705580E+00,0
74.57824,43.07958,3.104679E+02,4.503630E+02,1.689843E+00,0
74.57818,43.08859,3.126113E+02,4.485632E+02,1.676594E+00,0
74.57811,43.09759,2.969017E+02,4.611500E+02,1.778462E+00,0
74.59302,42.70142,9.000000E+02,1.545801E+01,5.001037E-01,0
74.59296,42.71042,9.000000E+02,1.545801E+01,5.001037E-01,0
74.59290,42.71943,8.872288E+02,1.687293E+01,5.083475E-01,0
74.59284,42.72843,7.583563E+02,4.179391E+01,6.083291E-01,0
74.59278,42.73744,6.284512E+02,1.041092E+02,7.542074E-01,0
74.59272,42.74644,4.641490E+02,2.737610E+02,1.066737E+00,0
74.59266,42.75545,4.797164E+02,2.539715E+02,1.027229E+00,0
74.59260,42.76445,6.039254E+02,1.226333E+02,7.893484E-01,0
74.59255,42.77346,7.010110E+02,6.287062E+01,6.655861E-01,0
74.59249,42.78246,7.825708E+02,3.516798E+01,5.868438E-01,0
74.59243,42.79147,7.742698E+02,3.731007E+01,5.940470E-01,0
74.59237,42.80047,6.765269E+02,7.471445E+01,6.932144E-01,0
74.59231,42.80948,5.994574E+02,1.262817E+02,7.960824E-01,0
74.59225,42.81848,5.133512E+02,2.129637E+02,9.506031E-01,0
74.59219,42.82749,5.126938E+02,2.137350E+02,9.519975E-01,0
74.59213,42.83649,4.859962E+02,2.461054E+02,1.012058E+00,0
74.59207,42.84550,4.754516E+02,2.593560E+02,1.037777E+00,0
74.59201,42.85450,4.449603E+02,2.984879E+02,1.119526E+00,0
74.59195,42.86351,4.460327E+02,2.971020E+02,1.116447E+00,0
74.59189,42.87251,4.526234E+02,2.885903E+02,1.097869E+00,0
74.59183,42.88152,4.143054E+02,3.378266E+02,1.214783E+00,0
74.59178,42.89052,3.706234E+02,3.906344E+02,1.379922E+00,0
74.59172,42.89953,3.635445E+02,3.985721E+02,1.410704E+00,0
74.59166,42.90853,3.581008E+02,4.045291E+02,1.435263E+00,0
74.59160,42.91754,3.410198E+02,4.223193E+02,1.517797E+00,0
74.59154,42.92654,3.284448E+02,4.344745E+02,1.584458E+00,0
74.59148,42.93555,3.086724E+02,4.518507E+02,1.701093E+00,0
74.59142,42.94455,2.901325E+02,4.661400E+02,1.826011E+00,0
74.59136,42.95356,3.611954E+02,4.011587E+02,1.421204E+00,0
74.59130,42.96256,5.070054E+02,2.204648E+02,9.642266E-01,0
74.59124,42.97157,4.042232E+02,3.504831E+02,1.249508E+00,0
74.59118,42.98057,3.203085E+02,4.418873E+02,1.630584E+00,0
74.59112,42.98958,2.704751E+02,4.791576E+02,1.978609E+00,0
74.59106,42.99858,3.324836E+02,4.306617E+02,1.562458E+00,0
74.59100,43.00759,3.639500E+02,3.981234E+02,1.408905E+00,0
74.59094,43.01659,3.676124E+02,3.940364E+02,1.392859E+00,0
74.59088,43.02560,3.885524E+02,3.696615E+02,1.307324E+00,0
74.59082,43.03460,3.845469E+02,3.744461E+02,1.322914E+00,0
74.59076,43.04361,3.641394E+02,3.979133E+02,1.408067E+00,0
74.59070,43.05261,3.620240E+02,4.002492E+02,1.417483E+00,0
74.59064,43.06162,3.689510E+02,3.925287E+02,1.387080E+00,0
74.59058,43.07062,3.393142E+02,4.240164E+02,1.526529E+00,0
74.59052,43.07963,2.892368E+02,4.667808E+02,1.832480E+00,0
74.59046,43.08863,2.783378E+02,4.742118E+02,1.914798E+00,0
74.59040,43.09764,2.693056E+02,4.798641E+02,1.988442E+00,0
74.60523,42.70146,9.000000E+02,1.545801E+01,5.001037E-01,0
74.60517,42.71046,9.000000E+02,1.545801E+01,5.001037E-01,0
74.60511,42.71947,9.000000E+02,1.545801E+01,5.001037E-01,0
74.60505,42.72847,7.635962E+02,4.026041E+01,6.035559E-01,0
74.60500,42.73748,6.204495E+02,1.098769E+02,7.653452E-01,0
74.60494,42.74649,4.996761E+02,2.292776E+02,9.804235E-01,0
74.60488,42.75549,5.827849E+02,1.406544E+02,8.221901E-01,0
74.60483,42.76450,6.304974E+02,1.026763E+02,7.514082E-01,0
74.60477,42.77350,5.061410E+02,2.214961E+02,9.661108E-01,0
74.60471,42.78251,5.330118E+02,1.905782E+02,9.105980E-01,0
74.60465,42.79151,6.828556E+02,7.146685E+01,6.858694E-01,0
74.60460,42.80052,7.761445E+02,3.681498E+01,5.924056E-01,0
74.60454,42.80952,6.599532E+02,8.387531E+01,7.131658E-01,0
74.60448,42.81853,4.605185E+02,2.784206E+02,1.076363E+00,0
74.60442,42.82753,4.425185E+02,3.016430E+02,1.126595E+00,0
74.60437,42.83654,4.717878E+02,2.640061E+02,1.047001E+00,0
74.60431,42.84554,4.909197E+02,2.399969E+02,1.000455E+00,0
74.60425,42.85455,4.650359E+02,2.726247E+02,1.064410E+00,0
74.60419,42.86355,4.445878E+02,2.989691E+02,1.120599E+00,0
74.60414,42.87256,4.462977E+02,2.967597E+02,1.115689E+00,0
74.60408,42.88156,4.229178E+02,3.268704E+02,1.186525E+00,0
74.60402,42.89057,3.783092E+02,3.817875E+02,1.347897E+00,0
74.60396,42.89957,3.639779E+02,3.980923E+02,1.408782E+00,0
74.60391,42.90858,3.592894E+02,4.032395E+02,1.429832E+00,0
74.60385,42.91758,3.367748E+02,4.265154E+02,1.539703E+00,0
74.60379,42.92659,3.248650E+02,4.377806E+02,1.604447E+00,0
74.60373,42.93559,3.267336E+02,4.360637E+02,1.593954E+00,0
74.60368,42.94460,3.259937E+02,4.367458E+02,1.598094E+00,0
74.60362,42.95360,3.196975E+02,4.424294E+02,1.634150E+00,0
74.60356,42.96261,4.390201E+02,3.061620E+02,1.136871E+00,0
74.60350,42.97161,5.165251E+02,2.092599E+02,9.439235E-01,0
74.60344,42.98062,4.601871E+02,2.788466E+02,1.077250E+00,0
74.60339,42.98962,4.485746E+02,2.938180E+02,1.109212E+00,0
74.60333,42.99863,5.117943E+02,2.147924E+02,9.539123E-01,0
74.60327,43.00763,4.500182E+02,2.919534E+02,1.105143E+00,0
