taxonomy,Lon,Lat,BALoccupants,BALoccupantsSTD,BALstructural,BALstructuralSTD,BELoccupants,BELoccupantsSTD,BELstructural,BELstructuralSTD,CHoccupants,CHoccupantsSTD,CHstructural,CHstructuralSTD,EAoccupants,EAoccupantsSTD,EAstructural,EAstructuralSTD,NFoccupants,NFoccupantsSTD,NFstructural,NFstructuralSTD,SToccupants,SToccupantsSTD,STstructural,STstructuralSTD,SFoccupants,SFoccupantsSTD,SFstructural,SFstructuralSTD,SUoccupants,SUoccupantsSTD,SUstructural,SUstructuralSTD,ISKoccupants,ISKoccupantsSTD,ISKstructural,ISKstructuralSTD,ISHAMoccupants,ISHAMoccupantsSTD,ISHAMstructural,ISHAMstructuralSTD
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.5852,42.8725,0.000140066,,1544.11,,0.00241079,,11103.2,,0.00811168,,26899.0,,0.00152572,,7910.74,,0.00939212,,29835.8,,0.0153648,,43426.5,,0.00501074,,18720.8,,9.55399e-05,,1232.59,,0.0285677,,69153.0,,0.027464799999999998,,67145.6,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.5852,42.8725,0.000179873,,8199.83,,0.00982993,,66265.9,,0.0595749,,183479.0,,0.00531917,,46020.8,,0.07521010000000002,,209315.0,,0.152989,,331673.0,,0.0299719,,120454.0,,0.000104119,,6454.07,,0.396572,,624081.0,,0.37259000000000003,,598152.0,
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.5852,42.8725,0.00726798,,290476.0,,0.304188,,1491710.0,,1.58914,,3574580.0,,0.22242199999999998,,1272750.0,,1.26201,,3051620.0,,3.54144,,5805070.0,,0.961146,,2681930.0,,0.00971479,,340951.0,,7.927060000000001,,9819240.0,,7.52312,,9480480.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.5852,42.8725,0.0,,358.12699999999995,,0.000112317,,14606.9,,0.00173681,,78777.9,,3.6688000000000005e-05,,7830.65,,0.00326271,,115404.0,,0.00680697,,199629.0,,0.000640891,,41051.9,,0.0,,200.977,,0.0253629,,511684.0,,0.0233084,,481136.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.5852,42.8725,0.0801529,,425225.0,,2.11457,,2841730.0,,8.84329,,7222160.0,,1.60214,,2377080.0,,7.14692,,6122460.0,,17.7035,,11665300.0,,5.70456,,5363360.0,,0.10500999999999999,,508724.0,,35.4019,,19041700.0,,33.8556,,18445700.0,
CR+CIP/LDUAL+DNO/FC/HBET:7-25,74.6014,42.872,0.00020195,,35891.8,,0.00847557,,204910.0,,0.056400900000000004,,550490.0,,0.00712812,,185958.0,,0.048837,,492544.0,,0.14261500000000002,,949575.0,,0.033500699999999994,,410716.0,,0.000242068,,40624.1,,0.36436599999999997,,1724860.0,,0.35449200000000003,,1693870.0,
CR+CIP/LWAL+DNO/FC/HBET:8-16,74.6014,42.872,0.00010627399999999999,,24423.0,,0.00614222,,144584.0,,0.047654699999999994,,394119.0,,0.00512303,,131046.0,,0.0411814,,352370.0,,0.128729,,688040.0,,0.027275,,292710.0,,0.00012738,,27705.6,,0.349982,,1274410.0,,0.33989899999999995,,1250640.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6014,42.872,3.3299699999999996e-05,,77.5763,,0.00046183300000000004,,514.101,,0.00151873,,1254.43,,0.000333352,,400.25300000000004,,0.00184691,,1452.42,,0.00273508,,1973.86,,0.0009947180000000001,,904.797,,2.08665e-05,,57.5416,,0.004701,,2998.9,,0.00463077,,2964.28,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6014,42.872,0.000124118,,1603.7,,0.00221597,,10917.5,,0.00839014,,27893.9,,0.00155697,,8449.05,,0.010473399999999999,,32663.7,,0.0162713,,45414.9,,0.00524469,,19757.4,,7.42118e-05,,1189.7,,0.030204,,71957.0,,0.029684600000000002,,71031.3,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6014,42.872,0.000129379,,8514.75,,0.0073422,,63642.2,,0.054772400000000006,,185043.0,,0.0046421,,48657.6,,0.07737569999999999,,225274.0,,0.15262699999999998,,342629.0,,0.0275608,,123898.0,,6.18229e-05,,6166.1,,0.41883000000000004,,656125.0,,0.406776,,643498.0,
S/LFM+DNO/FME/HBET:1-25,74.6014,42.872,6.12238e-05,,1079.94,,0.00248375,,18540.5,,0.0121024,,67686.0,,0.00210295,,16127.7,,0.010524500000000001,,59385.4,,0.0247437,,122399.0,,0.00791288,,47482.6,,7.44492e-05,,1275.95,,0.0484043,,210892.0,,0.0475125,,207788.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.6014,42.872,0.00168642,,86935.0,,0.0623457,,413426.0,,0.377795,,1023070.0,,0.052645000000000004,,378558.0,,0.32758699999999996,,920613.0,,0.905008,,1701100.0,,0.23029000000000002,,779702.0,,0.00202013,,97658.9,,2.1711,,2963680.0,,2.11645,,2914420.0,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.6014,42.872,0.00727039,,101977.0,,0.155278,,526286.0,,0.7027909999999999,,1288760.0,,0.106583,,418639.0,,0.9122399999999999,,1516510.0,,1.5353700000000001,,2151260.0,,0.412178,,917421.0,,0.00427081,,80396.9,,3.30053,,3644860.0,,3.22845,,3588620.0,
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.6014,42.872,0.00446348,,181045.0,,0.154853,,864835.0,,0.897374,,2146160.0,,0.131025,,791480.0,,0.77865,,1930540.0,,2.09714,,3556380.0,,0.553717,,1635470.0,,0.00534148,,203335.0,,4.8911,,6133050.0,,4.77221,,6033620.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6014,42.872,4.08339e-07,,625.531,,0.00017349799999999998,,20297.8,,0.00257447,,115966.0,,8.359079999999999e-05,,12906.7,,0.00538162,,186478.0,,0.0101746,,299243.0,,0.00105285,,63125.2,,0.0,,326.586,,0.038505199999999996,,776346.0,,0.0370546,,754894.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6014,42.872,0.0835531,,453453.0,,1.9171799999999999,,2822500.0,,8.87997,,7562070.0,,1.6451900000000002,,2550660.0,,7.74091,,6757260.0,,18.5543,,12491400.0,,5.811780000000001,,5690500.0,,0.0991402,,514389.0,,38.3351,,20734100.0,,37.5427,,20431300.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.618,42.8726,5.5270100000000005e-05,,817.8439999999999,,0.000856937,,5071.39,,0.00344883,,13554.2,,0.000683158,,4281.37,,0.00457809,,16609.3,,0.00680767,,22373.2,,0.00221099,,9768.32,,2.9126999999999997e-05,,562.92,,0.012929,,36041.9,,0.012856799999999998,,35891.5,
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.618,42.8726,0.00022503,,2266.33,,0.00592498,,17179.0,,0.0330959,,53856.1,,0.00459286,,14270.1,,0.0472432,,68839.4,,0.0772432,,98390.9,,0.0192932,,36797.4,,0.000104431,,1490.18,,0.17568599999999998,,179103.0,,0.174414,,178143.0,
S/LFM+DNO/FME/HBET:1-25,74.618,42.8726,8.586399999999999e-05,,1215.78,,0.00218378,,16725.7,,0.011654000000000001,,66086.8,,0.00212623,,16252.6,,0.0108322,,61282.2,,0.0245514,,121231.0,,0.00772841,,47138.4,,9.13438e-05,,1300.14,,0.0484556,,210182.0,,0.048174800000000004,,209203.0,
CR+CIP/LWAL+DNO/FC/HBET:8-16,74.618,42.8726,0.00045081099999999996,,75568.0,,0.0175408,,409976.0,,0.136967,,1150070.0,,0.017240900000000003,,401046.0,,0.12978699999999999,,1079970.0,,0.374718,,2028890.0,,0.0822048,,871562.0,,0.00046961,,81023.8,,1.05149,,3823630.0,,1.0417299999999998,,3800720.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.618,42.8726,0.000103588,,237.512,,0.00125899,,1434.93,,0.00438714,,3664.49,,0.00101885,,1215.39,,0.00563889,,4428.62,,0.00804298,,5847.43,,0.00293551,,2684.79,,5.79629e-05,,163.501,,0.014117600000000001,,9022.51,,0.014049,,8988.7,
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.618,42.8726,0.00342318,,111841.0,,0.0852487,,490684.0,,0.514835,,1255720.0,,0.0832822,,480853.0,,0.48311099999999996,,1180930.0,,1.2292,,2103600.0,,0.32829,,973322.0,,0.00362759,,119758.0,,2.94406,,3679050.0,,2.92109,,3659950.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.618,42.8726,0.00305416,,125270.0,,0.0804687,,547847.0,,0.505677,,1396400.0,,0.0786779,,536935.0,,0.475254,,1313860.0,,1.23606,,2346770.0,,0.319256,,1082740.0,,0.00322996,,134154.0,,3.0485900000000004,,4148790.0,,3.02394,,4126690.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.618,42.8726,0.000725423,,47782.5,,0.0347723,,323497.0,,0.28634499999999996,,986373.0,,0.0263245,,271197.0,,0.444669,,1269110.0,,0.813991,,1847910.0,,0.14963800000000002,,674767.0,,0.000291783,,32010.9,,2.2894900000000002,,3599580.0,,2.2684900000000003,,3577360.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.618,42.8726,1.12157e-06,,742.169,,0.00020783599999999998,,14595.7,,0.00232607,,80258.4,,0.000136053,,11055.8,,0.00491512,,136365.0,,0.00764785,,199072.0,,0.00113615,,46844.2,,5.0834199999999995e-08,,368.20300000000003,,0.0263428,,508762.0,,0.026039599999999996,,504325.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.618,42.8726,0.0801474,,381713.0,,1.4157799999999998,,2154850.0,,6.957889999999999,,6006160.0,,1.3789200000000001,,2105280.0,,6.49116,,5618020.0,,14.839,,10030300.0,,4.668830000000001,,4598170.0,,0.085384,,408928.0,,31.2588,,16845400.0,,31.0524,,16766800.0,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.6754,42.8763,0.0028927,,27162.0,,0.020482900000000002,,85695.1,,0.127444,,258961.0,,0.0313407,,108689.0,,0.159003,,293693.0,,0.289217,,443276.0,,0.09009389999999999,,206436.0,,0.0008817769999999999,,14511.5,,0.697142,,810885.0,,0.69896,,812366.0,
CR+CIP/LWAL+DNO/FC/HBET:8-16,74.6754,42.8763,0.000358752,,52214.4,,0.00507109,,187028.0,,0.06357869999999999,,626515.0,,0.0112399,,266956.0,,0.053609500000000004,,543122.0,,0.183534,,1112620.0,,0.045251400000000004,,523056.0,,0.000184631,,41653.3,,0.572656,,2201670.0,,0.574612,,2206410.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.6754,42.8763,0.000937178,,36475.4,,0.0109199,,111236.0,,0.10593499999999999,,332027.0,,0.0224022,,152832.0,,0.0892831,,289909.0,,0.26919899999999997,,560463.0,,0.0780405,,281376.0,,0.000534909,,30383.4,,0.723993,,1034900.0,,0.726129,,1036880.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6754,42.8763,0.000580042,,5315.67,,0.003644,,19920.4,,0.019283500000000002,,66433.9,,0.00536302,,26061.9,,0.023269,,75329.0,,0.0397027,,113312.0,,0.014055100000000001,,52397.7,,0.000186882,,2515.28,,0.0829773,,195974.0,,0.083152,,196281.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6754,42.8763,0.00166756,,47231.3,,0.0202254,,192932.0,,0.201148,,725497.0,,0.0354532,,258492.0,,0.27008000000000004,,848366.0,,0.556346,,1369260.0,,0.132405,,556655.0,,0.000351122,,21158.4,,1.69583,,2838520.0,,1.7015200000000001,,2844900.0,
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.6754,42.8763,0.00725946,,227676.0,,0.08226699999999999,,696352.0,,0.762376,,2091490.0,,0.166574,,959078.0,,0.64251,,1825260.0,,1.88795,,3521460.0,,0.565375,,1771830.0,,0.00419326,,189766.0,,4.9135599999999995,,6434760.0,,4.92753,,6446760.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6754,42.8763,0.000642743,,1191.97,,0.00355263,,4397.86,,0.0164059,,14105.6,,0.00506007,,5714.98,,0.0193347,,15845.7,,0.0314746,,23324.4,,0.0122637,,11231.8,,0.00022626400000000003,,566.944,,0.06037080000000001,,38550.2,,0.06048150000000001,,38604.5,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6754,42.8763,2.03003e-06,,985.654,,8.71058e-05,,9230.53,,0.00185053,,74441.1,,0.000180072,,14818.7,,0.00345291,,111761.0,,0.00686738,,191453.0,,0.00109181,,50873.9,,1.30433e-08,,235.192,,0.027754200000000003,,533234.0,,0.0278627,,534789.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6754,42.8763,0.092475,,443759.0,,0.8530709999999999,,1659170.0,,6.0709599999999995,,5629000.0,,1.5917700000000001,,2402540.0,,5.12614,,4868000.0,,13.2872,,9511280.0,,4.66426,,4725220.0,,0.057382,,353338.0,,30.0276,,16776000.0,,30.0996,,16804500.0,
CR+CIP/LWAL+DNO/FC/HBET:8-16,74.6925,42.8763,0.000172757,,28764.2,,0.00205158,,88724.4,,0.029935000000000003,,310933.0,,0.00648818,,147415.0,,0.020641099999999996,,240662.0,,0.08613610000000001,,548664.0,,0.0233759,,272464.0,,6.57824e-05,,20379.7,,0.273082,,1090170.0,,0.274012,,1092490.0,
CR+CIP/LDUAL+DNO/FC/HBET:7-25,74.6925,42.8763,0.000621611,,84258.1,,0.00609384,,252940.0,,0.0731972,,872280.0,,0.0176275,,417114.0,,0.050978699999999995,,676538.0,,0.196486,,1524400.0,,0.05800369999999999,,765470.0,,0.00025934,,60515.4,,0.578615,,2968790.0,,0.5804600000000001,,2974890.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.6925,42.8763,0.00101632,,40282.5,,0.00928578,,107071.0,,0.100256,,329460.0,,0.025704900000000003,,167563.0,,0.070265,,259362.0,,0.25555100000000003,,554653.0,,0.0802138,,291832.0,,0.00043740900000000004,,30301.7,,0.7029310000000001,,1032640.0,,0.705014,,1034610.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6925,42.8763,0.00131745,,38204.5,,0.0115887,,126920.0,,0.133981,,505280.0,,0.028788400000000002,,205197.0,,0.143145,,514402.0,,0.374945,,951072.0,,0.0964303,,410156.0,,0.000198455,,14721.1,,1.1559,,1967720.0,,1.1596899999999999,,1972000.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6925,42.8763,0.0009136060000000001,,8129.07,,0.00447771,,25182.7,,0.0262502,,89045.0,,0.00851175,,39354.1,,0.027074599999999997,,89804.2,,0.053969500000000004,,151329.0,,0.020454,,73830.8,,0.000238376,,3352.39,,0.112527,,260999.0,,0.112757,,261395.0,
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.6925,42.8763,0.00531533,,167760.0,,0.0469357,,446420.0,,0.481495,,1382880.0,,0.127209,,700688.0,,0.338547,,1087690.0,,1.19803,,2325400.0,,0.387021,,1224370.0,,0.00232496,,126309.0,,3.194,,4289140.0,,3.2031400000000003,,4297110.0,
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.6925,42.8763,0.00429389,,26452.4,,0.0271772,,92153.1,,0.218112,,385944.0,,0.058131100000000005,,152462.0,,0.22910999999999998,,393097.0,,0.521658,,720888.0,,0.16333,,312023.0,,0.000876609,,9862.66,,1.31389,,1412520.0,,1.31734,,1415240.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6925,42.8763,0.00047488099999999997,,878.8889999999999,,0.00208468,,2690.32,,0.0105113,,9127.24,,0.00375391,,4158.07,,0.010745999999999999,,9174.41,,0.0201004,,15034.5,,0.00835788,,7625.34,,0.000137293,,364.274,,0.038454699999999994,,24787.4,,0.0385231,,24821.3,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6925,42.8763,4.92107e-07,,650.646,,2.20778e-05,,4675.6,,0.00097452,,44336.1,,9.36177e-05,,10415.8,,0.00143563,,55016.5,,0.00393849,,115277.0,,0.000621365,,32768.3,,0.0,,102.15700000000001,,0.016319200000000002,,322526.0,,0.0163815,,323442.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6925,42.8763,0.0476096,,220311.0,,0.33329000000000003,,697817.0,,2.59461,,2496560.0,,0.8016449999999999,,1180260.0,,1.8598400000000002,,1929840.0,,5.746180000000001,,4238600.0,,2.1356900000000003,,2191990.0,,0.0232714,,155741.0,,13.3183,,7556260.0,,13.3505,,7569010.0,
W/LWAL+DUC/FW/HBET:1-2,74.7378,42.8709,5.53345e-05,,3163.11,,0.000169402,,7798.09,,0.000961664,,30644.9,,0.000433697,,16322.4,,0.0007902139999999999,,26111.8,,0.00188972,,51902.5,,0.000843395,,27484.9,,1.22004e-05,,994.8760000000001,,0.003694,,86815.6,,0.00370063,,86934.1,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.7378,42.8709,0.00327054,,44519.0,,0.014367600000000001,,104464.0,,0.142851,,403287.0,,0.050650400000000005,,213171.0,,0.111482,,342169.0,,0.35811,,720930.0,,0.122146,,361338.0,,0.00044957,,15365.4,,0.9733719999999999,,1385250.0,,0.9761549999999999,,1387890.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.7378,42.8709,0.013371700000000002,,204510.0,,0.058477699999999994,,420242.0,,0.493224,,1279530.0,,0.202214,,779861.0,,0.264922,,872538.0,,1.11785,,2079760.0,,0.458162,,1219910.0,,0.00550117,,140054.0,,2.69202,,3634360.0,,2.6987900000000002,,3640360.0,
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.7378,42.8709,0.00802871,,64480.9,,0.0280711,,155537.0,,0.200345,,624254.0,,0.0813985,,325457.0,,0.160991,,528531.0,,0.441813,,1109710.0,,0.173569,,558125.0,,0.00150009,,21428.7,,1.01815,,2042060.0,,1.02052,,2045550.0,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.7378,42.8709,0.025400400000000004,,162909.0,,0.0811209,,327594.0,,0.514293,,1011310.0,,0.21947600000000003,,589229.0,,0.417312,,876599.0,,1.08772,,1657230.0,,0.44815699999999997,,918706.0,,0.00558589,,69755.2,,2.4088700000000003,,2855680.0,,2.41426,,2860130.0,
UNK,74.7378,42.8709,0.00146198,,10015.8,,0.00450041,,24491.7,,0.0262243,,98081.4,,0.011656,,51480.2,,0.0214749,,83235.9,,0.0528841,,170834.0,,0.0229583,,87778.3,,0.000330816,,3240.17,,0.108955,,301315.0,,0.109172,,301784.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.7378,42.8709,0.0345289,,62324.3,,0.128032,,144296.0,,0.835418,,490516.0,,0.38195,,290442.0,,0.476882,,327838.0,,1.6816799999999998,,791068.0,,0.7802680000000001,,466510.0,,0.0159502,,39682.1,,3.47894,,1313490.0,,3.48604,,1315380.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.7378,42.8709,5.09287e-07,,682.617,,1.11584e-05,,3145.96,,0.00071623,,33935.8,,0.000118619,,11360.9,,0.0006426,,30966.8,,0.00312526,,88597.2,,0.000566077,,28879.9,,0.0,,77.4198,,0.013613900000000002,,244802.0,,0.013665,,245465.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.7378,42.8709,0.00649055,,9977.08,,0.0178602,,21894.0,,0.0845722,,71795.8,,0.0414526,,41414.1,,0.07077919999999999,,62250.5,,0.15404600000000002,,113955.0,,0.0749822,,65147.0,,0.00172833,,3729.05,,0.278554,,179398.0,,0.278996,,179615.0,
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.7378,42.8709,0.00300375,,64454.0,,0.00870455,,154681.0,,0.0456014,,589842.0,,0.0212916,,317568.0,,0.037750099999999995,,503600.0,,0.08746810000000001,,997254.0,,0.0401712,,529821.0,,0.000742912,,21271.3,,0.169168,,1687490.0,,0.169472,,1689900.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.7378,42.8709,0.0321256,,167609.0,,0.0948771,,371701.0,,0.513258,,1267860.0,,0.23621199999999998,,715231.0,,0.423555,,1093140.0,,0.996589,,2071000.0,,0.451297,,1146510.0,,0.00770768,,62052.7,,1.9490900000000002,,3399290.0,,1.9526400000000002,,3403860.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.7429,42.8717,0.0125875,,19013.1,,0.0396775,,39731.9,,0.23537600000000003,,127898.0,,0.123313,,82553.4,,0.125883,,82152.5,,0.44795,,199257.0,,0.228354,,124752.0,,0.00575335,,11910.6,,0.8643489999999999,,315702.0,,0.865893,,316099.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.7429,42.8717,0.000952223,,4807.21,,0.00240999,,9503.75,,0.012270999999999999,,30630.7,,0.00638911,,19006.6,,0.00953446,,25394.1,,0.0228099,,48297.8,,0.0112038,,28494.9,,0.00023668099999999998,,1774.93,,0.04200809999999999,,75713.6,,0.04207519999999999,,75802.6,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.7429,42.8717,2.92917e-07,,132.417,,2.72128e-06,,449.01800000000003,,0.00010656700000000001,,4121.33,,2.61549e-05,,1668.17,,8.51872e-05,,3456.92,,0.000387021,,10044.6,,9.216850000000001e-05,,3701.64,,0.0,,17.3071,,0.0013948,,25565.4,,0.00139928,,25627.1,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.7429,42.8717,0.00447576,,6528.4,,0.0107239,,12797.9,,0.0476561,,39538.6,,0.0262894,,25068.4,,0.0378817,,33078.1,,0.08307560000000001,,60552.5,,0.043750300000000006,,36870.8,,0.00120767,,2427.62,,0.142017,,91255.4,,0.142213,,91351.8,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.4336,42.8589,0.00210392,,8032.74,,0.252779,,135481.0,,0.40575700000000003,,186464.0,,0.0467471,,45102.3,,0.0636046,,54079.3,,0.43354899999999996,,195237.0,,0.21381399999999998,,120136.0,,0.010179899999999999,,18716.8,,0.967447,,342459.0,,0.494292,,213861.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.4336,42.8589,0.00035032199999999997,,7624.35,,0.0640031,,171687.0,,0.11018900000000001,,234226.0,,0.00556584,,41051.1,,0.0178538,,79630.3,,0.120546,,247711.0,,0.041948599999999996,,130170.0,,0.000954778,,14685.4,,0.3748,,510477.0,,0.14436400000000002,,277194.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.4336,42.8589,0.000893763,,7164.58,,0.0567749,,131005.0,,0.07962799999999999,,166948.0,,0.00938797,,35873.6,,0.0226396,,66584.5,,0.08450369999999999,,174505.0,,0.0412224,,102544.0,,0.00218634,,13364.3,,0.17189000000000002,,295650.0,,0.0950343,,190422.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.4336,42.8589,5.0878800000000004e-08,,53.9323,,0.000377326,,13899.6,,0.000817445,,23292.8,,9.57846e-06,,1173.43,,7.7526e-05,,4360.93,,0.0009322410000000001,,25563.3,,0.000211027,,9034.4,,3.8942100000000003e-07,,175.75799999999998,,0.00473873,,82220.8,,0.00121058,,30761.5,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.4336,42.8589,0.00412193,,8713.87,,0.188407,,148412.0,,0.25350100000000003,,185666.0,,0.03689509999999999,,42914.5,,0.082101,,77980.1,,0.267276,,193458.0,,0.140524,,117513.0,,0.00964762,,16241.2,,0.49849099999999996,,312941.0,,0.296622,,209721.0,
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.4834,42.8613,0.00019538799999999998,,3929.85,,0.022215099999999998,,80532.5,,0.0499015,,138645.0,,0.00380063,,24550.2,,0.0151373,,61205.0,,0.068424,,173093.0,,0.0224219,,79229.7,,0.00040977099999999996,,6173.03,,0.157894,,313914.0,,0.089617,,209572.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.4834,42.8613,0.00422704,,9207.09,,0.174018,,105418.0,,0.371302,,176292.0,,0.0533932,,47208.9,,0.092093,,67201.7,,0.482875,,211477.0,,0.20649699999999999,,117417.0,,0.0113635,,17377.2,,0.971784,,344501.0,,0.6056,,247569.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.4834,42.8613,0.00017597,,1785.58,,0.0096928,,26573.6,,0.0184659,,41848.9,,0.00218363,,9285.13,,0.00698902,,20833.7,,0.0237599,,50267.9,,0.0095833,,25975.3,,0.00032984400000000004,,2688.11,,0.0454406,,80685.6,,0.029395799999999996,,58717.2,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.4834,42.8613,2.64185e-07,,44.2835,,0.0001068,,4613.41,,0.000352634,,11222.2,,1.17832e-05,,707.069,,8.49199e-05,,3477.41,,0.000587945,,16257.4,,0.000112485,,4668.63,,6.09265e-07,,82.2288,,0.00250622,,45561.0,,0.000926425,,22496.8,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.4834,42.8613,0.00150961,,3688.92,,0.05896559999999999,,52226.2,,0.10421300000000001,,79820.8,,0.015190200000000001,,18900.9,,0.0437031,,41329.3,,0.130237,,94581.0,,0.057878,,50934.8,,0.00269299,,5548.73,,0.229118,,145288.0,,0.157025,,109068.0,
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.5229,42.8665,0.000477257,,2381.02,,0.015618799999999999,,32258.1,,0.047564800000000004,,69900.3,,0.00471616,,13679.7,,0.024311700000000002,,43290.5,,0.08408020000000001,,105408.0,,0.023426699999999998,,41963.7,,0.000550906,,2733.23,,0.182174,,185313.0,,0.131254,,145828.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.5229,42.8665,0.00518852,,122495.0,,0.245238,,851693.0,,0.817218,,1698120.0,,0.09769989999999999,,515583.0,,0.27377199999999996,,877127.0,,1.45431,,2430920.0,,0.443067,,1176240.0,,0.0113676,,180499.0,,3.27399,,4134620.0,,2.31399,,3284020.0,
S/LFM+DNO/FME/HBET:1-25,74.5229,42.8665,0.00103344,,10261.6,,0.0394691,,226494.0,,0.11238800000000002,,543700.0,,0.0167352,,108858.0,,0.0428852,,238506.0,,0.180238,,803527.0,,0.0661305,,347864.0,,0.00220231,,19391.9,,0.332465,,1316540.0,,0.258389,,1076740.0,
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.5229,42.8665,0.013264600000000001,,255400.0,,0.585972,,1783740.0,,1.9007,,3552440.0,,0.23708800000000002,,1077630.0,,0.650837,,1836750.0,,3.3317699999999997,,5066070.0,,1.04424,,2463600.0,,0.028678500000000003,,376238.0,,7.310169999999999,,8519020.0,,5.22797,,6806380.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.5229,42.8665,0.0307964,,104156.0,,0.9423819999999999,,951798.0,,2.6769700000000003,,1938480.0,,0.414022,,545644.0,,1.02116,,980714.0,,4.37558,,2733100.0,,1.56979,,1336730.0,,0.0615876,,162127.0,,8.58334,,4397920.0,,6.45527,,3595510.0,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.5229,42.8665,0.0412672,,363683.0,,1.17849,,2876690.0,,3.3198,,5502150.0,,0.383801,,1434770.0,,1.77155,,3655000.0,,5.68617,,7886050.0,,1.7074,,3560470.0,,0.047890300000000004,,409178.0,,11.9245,,13160000.0,,8.69643,,10559500.0,
UNK,74.5229,42.8665,0.00622619,,51789.9,,0.174369,,747364.0,,0.4601,,1579890.0,,0.0583134,,315240.0,,0.25561,,995521.0,,0.753366,,2327090.0,,0.24645,,964507.0,,0.00722295,,59649.3,,1.45508,,3898840.0,,1.10306,,3139700.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.5229,42.8665,0.011601100000000001,,166844.0,,0.421021,,2015360.0,,1.53619,,4346800.0,,0.11954000000000001,,891117.0,,0.705961,,2686500.0,,3.04391,,6680490.0,,0.678652,,2607970.0,,0.013592700000000003,,191430.0,,7.96022,,12506300.0,,5.26547,,9521710.0,
