taxonomy,Lon,Lat,BALcomplete,BALcompleteSTD,BELcomplete,BELcompleteSTD,CHcomplete,CHcompleteSTD,EAcomplete,EAcompleteSTD,NFcomplete,NFcompleteSTD,STcomplete,STcompleteSTD,SFcomplete,SFcompleteSTD,SUcomplete,SUcompleteSTD,ISKcomplete,ISKcompleteSTD,ISHAMcomplete,ISHAMcompleteSTD,BALext,BALmod,BALslight,BALno,BELext,BELmod,BELslight,BELno,CHext,CHmod,CHslight,CHno,EAext,EAmod,EAslight,EAno,NFext,NFmod,NFslight,NFno,SText,STmod,STslight,STno,SFext,SFmod,SFslight,SFno,SUext,SUmod,SUslight,SUno,ISKext,ISKmod,ISKslight,ISKno,ISHAMext,ISHAMmod,ISHAMslight,ISHAMno
CR+CIP/LFM+DUC/FC/HBET:1-7,74.6607,42.8809,0.000668,,0.023664,,0.095962,,0.03132,,0.163682,,0.205589,,0.067303,,0.0,,0.492846,,0.493846,,0.005672,0.030008,0.45716599999999996,3.506486,0.026,0.095997,1.150677,2.703662,0.095299,0.316917,1.801553,1.6902689999999998,0.027659,0.11829,1.2655049999999999,2.557226,0.14735499999999999,0.429063,1.8987759999999998,1.361124,0.185948,0.49957399999999996,1.9450169999999998,1.163872,0.074964,0.240573,1.6597979999999999,1.9573619999999998,0.000333,0.017996,0.289968,3.691703,0.325945,0.685631,1.8837650000000001,0.611813,0.325945,0.685631,1.8847639999999999,0.6098140000000001
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6607,42.8809,0.011339,,0.083995,,0.402506,,0.11228699999999998,,0.610733,,0.7527739999999999,,0.284193,,0.003665,,1.518307,,1.520309,,0.019339,0.069703,0.571184,5.328435,0.091993,0.306664,1.387017,4.130331,0.274635,0.686515,2.149202,2.487142,0.12095299999999999,0.33026300000000003,1.531788,3.9047089999999995,0.385071,0.852447,2.205102,1.946647,0.463891,0.9495899999999999,2.212093,1.621652,0.228608,0.567824,1.9881369999999998,2.931238,0.007665,0.036994,0.375284,5.576392,0.673956,1.1459409999999999,1.8602619999999999,0.801534,0.6739539999999999,1.146274,1.85893,0.8005329999999999
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.6607,42.8809,0.005338,,0.077679,,0.620197,,0.145279,,0.752217,,1.469402,,0.454516,,0.004666,,3.616659,,3.624998,,0.02202,0.148106,4.159726,20.66481,0.178698,0.854767,9.25111,14.63775,0.844835,2.723361,12.99344,7.818171,0.27560300000000004,1.231733,10.419310000000001,12.92807,0.9582510000000001,2.8098490000000003,12.71342,7.766261,1.529857,3.8390989999999996,13.30248,4.859158,0.669168,2.3145830000000003,12.59578,8.965953,0.014328,0.12030999999999999,3.852005,21.008689999999998,2.461593,5.173611,11.51337,2.2347639999999998,2.4672509999999996,5.171947,11.50537,2.23043
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6607,42.8809,0.0,,0.014665,,0.200924,,0.023655,,0.540691,,0.6050840000000001,,0.13159400000000002,,0.0,,2.181229,,2.185564,,0.003001,0.010338,0.192753,60.79391,0.030663,0.123339,1.336026,59.495309999999996,0.21658200000000002,0.762761,6.2833760000000005,53.53635,0.048312,0.164627,1.831161,58.93224,0.507105,1.6913740000000002,10.27604,47.984790000000004,0.602813,1.957491,11.5581,46.27652,0.136959,0.517789,4.668665,55.544990000000006,0.0,0.002999,0.077983,60.919019999999996,1.765638,4.595638,18.75016,33.70734,1.772302,4.602302,18.763170000000002,33.67667
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6607,42.8809,0.066397,,0.612105,,3.567933,,1.006721,,4.187832,,7.391317,,2.697175,,0.047657,,15.576839999999999,,15.60384,,0.15743900000000002,0.7517699999999999,8.618041,63.40635,0.93911,3.639044,20.01736,47.792390000000005,3.634546,8.988827,29.055090000000003,27.7536,1.386342,4.816562,22.79899,42.99139,3.7397419999999997,9.256311,28.274079999999998,27.542040000000004,5.524133,12.246780000000001,29.53933,18.29844,3.00937,7.853769000000001,28.06295,31.37674,0.12363800000000001,0.628568,7.882028999999999,64.31811,8.388114,14.77067,25.13354,9.130839,8.394116,14.774339999999999,25.1112,9.116505
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.7133,42.8831,0.001334,,0.004999,,0.042653,,0.016989,,0.045009,,0.095288,,0.031983,,0.0,,0.22758,,0.228913,,0.001667,0.01134,0.109367,1.8762919999999998,0.011999,0.029666,0.26865900000000004,1.684677,0.044639,0.1263,0.611905,1.174503,0.013999,0.063302,0.405571,1.500139,0.054012,0.14304,0.619104,1.138835,0.083308,0.22627199999999997,0.732635,0.862497,0.039311,0.107625,0.5592189999999999,1.261862,0.000666,0.003332,0.044995,1.951007,0.17262,0.32864,0.779035,0.492125,0.172287,0.329973,0.777702,0.491125
CR+CIP/LWAL+DNO/FC/HBET:8-16,74.7133,42.8831,0.0,,0.000334,,0.022659,,0.009996,,0.020343,,0.062656,,0.019328,,0.0,,0.159649,,0.160315,,0.0,0.010338,0.203744,1.7859180000000001,0.009,0.032673,0.445696,1.512297,0.040996,0.12632000000000002,0.883943,0.926082,0.010332,0.070655,0.644263,1.2647540000000002,0.032013,0.105698,0.7877970000000001,1.054149,0.071318,0.21764499999999998,1.007983,0.6403979999999999,0.035319,0.116647,0.836249,0.9924569999999999,0.0,0.005332,0.15465,1.840018,0.13431300000000002,0.35132199999999997,1.001359,0.35335700000000003,0.135649,0.35031999999999996,1.001026,0.35269
CR+PC/LFLS+DUC/FC/HBET:5-9,74.7133,42.8831,0.001,,0.004001,,0.030658,,0.010663,,0.025345,,0.08364899,,0.025659,,0.000333,,0.23797100000000002,,0.23830500000000002,,0.001002,0.010674,0.369799,1.617525,0.005334,0.046674,0.735032,1.2089590000000001,0.056987,0.203982,1.064622,0.6437510000000001,0.018329,0.10863800000000001,0.933944,0.928426,0.046019,0.169383,0.998102,0.761151,0.114317,0.312306,1.089342,0.400386,0.047981,0.18596500000000002,1.047283,0.693112,0.000667,0.005332,0.293641,1.700027,0.190651,0.44333,0.9506969999999999,0.177351,0.19131800000000002,0.443996,0.949364,0.177017
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.7133,42.8831,0.000334,,0.011002,,0.091313,,0.026658,,0.072032,,0.208298,,0.078307,,0.0,,0.523932,,0.524931,,0.004338,0.030021,0.764916,3.2003909999999998,0.01567,0.121674,1.470413,2.381241,0.11698199999999999,0.42991999999999997,2.146986,1.214799,0.058652,0.216948,1.867896,1.8298459999999999,0.099361,0.361125,2.0025060000000003,1.464976,0.22096500000000002,0.644626,2.162673,0.7634380000000001,0.105976,0.38358000000000003,2.116594,1.3155430000000001,0.001333,0.017331,0.598921,3.382415,0.414317,0.8740049999999999,1.857721,0.330025,0.41431899999999994,0.874337,1.8567209999999998,0.329692
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.7133,42.8831,0.019014,,0.096346,,0.701851,,0.272911,,0.584897,,1.507755,,0.606156,,0.008331,,3.178035,,3.1857,,0.038691,0.207132,2.147998,12.58716,0.180357,0.666391,4.132527,9.924379,0.7792,1.888148,6.116866,5.513935,0.365277,1.2117799999999999,5.255339,7.894692999999999,0.646213,1.6413830000000003,5.675914,6.451593,1.178906,2.6088459999999998,6.116718,3.587775,0.700808,1.77043,6.003423000000001,5.919183,0.021995,0.129969,1.698827,13.14088,1.7933,3.1003279999999998,5.203875,1.724462,1.7899669999999999,3.102331,5.199207,1.722795
CR+CIP/LFM+DUC/FC/HBET:1-7,74.7133,42.8831,0.01834,,0.079656,,0.48944899999999997,,0.187245,,0.571149,,1.08689,,0.397115,,0.003331,,2.505158,,2.509822,,0.031684,0.156059,3.050255,18.743660000000002,0.110322,0.47365100000000004,5.921641999999999,15.414729999999999,0.5358,1.6859,9.921231,9.36762,0.214575,0.862043,7.7162440000000005,13.01989,0.590496,1.803382,10.02941,9.005564,0.94439,2.599797,11.00014,6.368778,0.431476,1.442481,9.409519,10.319410000000001,0.011996,0.058651,1.655763,20.27026,1.6769349999999998,3.845253,10.52443,3.4482209999999998,1.680934,3.846924,10.51777,3.444552
UNK,74.7133,42.8831,0.038344,,0.15831199999999998,,0.9292520000000001,,0.336851,,1.06895,,1.9669130000000001,,0.734599,,0.012995,,4.258024,,4.2640199999999995,,0.048361,0.145716,1.119433,20.64815,0.14665599999999998,0.4763,2.716639,18.50209,0.699105,1.707887,5.508035,13.15572,0.30685500000000004,0.8740549999999999,3.861925,16.62031,0.7815340000000001,1.818758,5.637836,12.692919999999999,1.224008,2.480292,6.554342,9.774445,0.594076,1.4811590000000001,5.06375,14.126420000000001,0.015996,0.058645,0.468243,21.44412,1.88409,3.3437300000000003,6.707750999999999,5.806405000000001,1.8877580000000003,3.347062,6.702419,5.798741000000001
CR+PC/LWAL+DUC/FC/HBET:1-16,74.7133,42.8831,0.006668,,0.028663,,0.17091099999999998,,0.059636,,0.197704,,0.41445600000000005,,0.134917,,0.002,,1.2051129999999999,,1.206779,,0.01034,0.047683,1.202468,22.73284,0.031991,0.170318,3.064597,20.70443,0.21856199999999998,0.9189700000000001,7.621046000000001,15.07051,0.076963,0.357516,4.746485,18.7594,0.263399,1.024946,7.9161399999999995,14.59781,0.518111,1.6834919999999998,9.974289,11.40965,0.177568,0.745633,6.833346000000001,16.108539999999998,0.00333,0.019328,0.488897,23.486439999999998,1.130996,3.0863,11.61362,6.963967,1.134328,3.088301,11.61463,6.955966
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.7133,42.8831,0.0,,0.0,,0.072624,,0.005329,,0.137053,,0.327499,,0.048629,,0.0,,1.398448,,1.40345,,0.0,0.000334,0.131082,46.86858,0.001333,0.041999,0.810665,46.146,0.132272,0.564453,4.653633,41.577020000000005,0.025317,0.12495,1.8614560000000002,44.98295,0.22242399999999998,0.808293,5.755675,40.07655,0.433507,1.394563,8.353442,36.490990000000004,0.091624,0.43078,3.868175,42.560790000000004,0.0,0.0,0.014995,46.985,1.25965,3.3124,13.75368,27.27582,1.260983,3.320069,13.762020000000001,27.25348
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.7133,42.8831,0.25878,,0.9595540000000001,,5.1436269999999995,,2.055747,,5.850147,,10.08951,,4.195945,,0.084633,,20.00123,,20.03356,,0.258422,0.79368,4.61533,75.07378,0.8569459999999999,2.358257,10.230939999999999,66.59431,3.223362,6.884574000000001,19.84824,45.90019,1.579125,3.9248260000000004,14.15749,59.282819999999994,3.4674949999999995,7.269849000000001,20.107039999999998,44.30547,5.002665,9.739522000000001,22.65619,33.51211,2.764261,6.0449269999999995,18.43056,49.56431,0.086316,0.30993000000000004,2.125619,78.3935,7.421464,12.31555,21.73197,19.52978,7.424134,12.32122,21.71697,19.50411
MUR+ADO/LWAL+DNO/FW/HBET:1,74.7133,42.8831,0.685287,,2.43945,,11.595410000000001,,4.887324,,12.950569999999999,,21.41425,,9.562206,,0.22260500000000003,,39.72452,,39.77052,,0.6995939999999999,2.233898,15.457989999999999,103.9232,2.104909,6.043164,28.86017,83.55230999999999,6.954888,14.85888,42.20961,47.381209999999996,3.7040900000000003,9.383402,35.7033,69.32188000000001,7.426983,15.406839999999999,41.691629999999996,45.52397,10.14875,18.9371,42.027590000000004,30.47232,6.030733000000001,13.393089999999999,40.93651,53.07747,0.25058800000000003,0.9571219999999999,8.268182000000001,113.3015,13.29075,21.00106,34.13425,14.84942,13.3021,21.00006,34.10625,14.82107
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.7133,42.8831,0.818976,,3.14031,,16.73217,,6.636419,,19.04257,,33.259479999999996,,13.598579999999998,,0.24325,,67.11851999999999,,67.21785,,1.05815,4.060288,31.469659999999998,232.5929,3.481786,11.34427,61.72221,190.3114,13.45165,32.07375,97.21221,110.5302,6.47835,18.71965,78.87316,159.2924,14.605220000000001,33.5551,96.77014,106.027,21.13342,43.50898,100.015,72.08310999999999,11.4572,28.375840000000004,93.3695,123.1989,0.388875,1.551949,16.134610000000002,251.6813,30.75879,51.80053,84.7988,35.523340000000005,30.783790000000003,51.80022,84.74681,35.45132
CR+PC/LFLS+DUC/FC/HBET:5-9,74.4445,42.8712,0.0,,0.035665,,0.057653,,0.00533,,0.010335,,0.064983,,0.03132,,0.0,,0.170624,,0.077978,,0.0,0.006339,0.15770699999999999,0.8359540000000001,0.030332,0.129998,0.574335,0.22966999999999999,0.056981,0.160647,0.569684,0.15503499999999998,0.012662,0.04166,0.42460600000000004,0.515742,0.020001,0.051672,0.47637299999999994,0.441619,0.066645,0.16965,0.565688,0.13303399999999999,0.030995,0.117631,0.5673090000000001,0.252745,0.002665,0.019662,0.260973,0.7167,0.107325,0.238654,0.435385,0.048012,0.081648,0.18298,0.5426949999999999,0.114699
CR+PC/LWAL+DUC/FC/HBET:1-16,74.4445,42.8712,0.0,,0.054317,,0.110268,,0.004995,,0.024665,,0.135918,,0.039306,,0.0,,0.355173,,0.167568,,0.0,0.007669,0.244083,5.748248,0.096972,0.29262699999999997,2.1578880000000003,3.398196,0.13693699999999998,0.41386300000000004,2.446375,2.892557,0.013326,0.065967,0.9583870000000001,4.957325,0.037002,0.19434400000000002,1.589802,4.154187,0.148282,0.464841,2.528411,2.7225479999999997,0.071289,0.240907,1.902232,3.7462660000000003,0.001998,0.014995,0.389596,5.593411,0.307211,0.8651110000000001,2.829345,1.64316,0.176285,0.542808,2.633465,2.479874
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.4445,42.8712,0.004672,,0.618633,,1.1036700000000002,,0.13028399999999998,,0.210689,,1.263643,,0.568782,,0.024987,,2.762794,,1.517614,,0.017008,0.099705,1.1793559999999998,8.699259,0.6276430000000001,1.518318,4.295356,2.94005,0.867207,1.881459,4.118531,2.0291330000000003,0.192916,0.664149,3.3619449999999995,5.650706,0.283693,0.873107,3.6769559999999997,4.955555,0.9282229999999999,1.971473,4.014546,1.8221150000000002,0.589808,1.448073,4.24758,3.145757,0.058657,0.243606,2.061773,7.610977,1.4002299999999999,2.177716,2.913056,0.746204,1.0308620000000002,2.0672099999999998,3.841264,1.54305
CR+CIP/LFM+DUC/FC/HBET:1-7,74.4445,42.8712,0.005001,,0.37090300000000004,,0.619369,,0.064292,,0.195997,,0.707002,,0.285175,,0.010995,,1.618009,,0.8569549999999999,,0.009003,0.063695,1.399055,11.52325,0.413605,1.1931829999999999,6.035955,4.986354,0.5544979999999999,1.526612,6.2924809999999995,4.00704,0.086634,0.36451100000000003,3.7523779999999998,8.732185000000001,0.211029,0.7847270000000001,5.155074,6.653173,0.614823,1.627951,6.364549,3.685675,0.323164,0.986658,5.646354,5.758649,0.01866,0.11997000000000001,2.084357,10.76602,1.071758,2.2760860000000003,6.174487999999999,1.859659,0.697443,1.784668,6.431655,3.229279
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.4445,42.8712,0.002335,,0.52154,,0.8729049999999999,,0.087287,,0.263665,,1.024157,,0.402106,,0.012658,,2.501275,,1.267392,,0.017674,0.063018,0.726929,17.19004,0.55521,1.5948069999999999,5.9415379999999995,9.386905,0.818986,2.0984689999999997,6.324021,7.885619,0.10661500000000002,0.394502,3.04054,14.37106,0.282011,0.982089,4.7401290000000005,11.73211,0.910999,2.239451,6.441132,7.384261,0.41579099999999997,1.304767,5.405083,10.47225,0.033989,0.11596500000000001,1.2417280000000002,16.595660000000002,1.6399290000000002,3.0823549999999997,6.544417,4.232024,1.043321,2.425812,6.578585,6.684889999999999
UNK,74.4445,42.8712,0.015339,,1.21706,,1.899168,,0.229877,,0.6430279999999999,,2.146083,,0.945508,,0.039314,,4.4561459999999995,,2.546296,,0.026678,0.121386,0.793588,20.04301,0.867187,1.899548,5.539515,11.47669,1.134013,2.274927,5.999601,9.69229,0.21359499999999998,0.603436,2.9339619999999997,17.01913,0.490368,1.3017809999999999,4.412756,14.152070000000002,1.229367,2.413575,6.09839,9.112585000000001,0.70067,1.606156,5.016488,12.73118,0.064974,0.213625,1.292078,19.39001,1.8536869999999999,3.1784529999999998,6.195403,5.316311,1.353703,2.610252,6.229519,8.26023
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.4445,42.8712,0.0,,0.075965,,0.20254,,0.002665,,0.017999,,0.264509,,0.045633,,0.0,,1.296332,,0.38544,,0.0,0.000667,0.024347,42.974990000000005,0.13530599999999998,0.557557,4.688244999999999,37.54293,0.29284499999999997,1.012581,6.806367999999999,34.68567,0.004333,0.029645,0.7463770000000001,42.21698,0.058662,0.243671,2.653996,40.02567,0.36446999999999996,1.203183,7.5836559999999995,33.584179999999996,0.08927,0.401456,3.6567220000000002,38.80692,0.000333,0.002999,0.099965,42.8967,1.172207,3.195161,13.38294,23.95336,0.468103,1.525077,8.772339,31.849040000000002
MUR+ADO/LWAL+DNO/FW/HBET:1,74.4445,42.8712,0.224423,,9.725653999999999,,13.87245,,2.129619,,5.421049,,15.41303,,7.738982000000001,,0.485491,,28.04042,,17.715529999999998,,0.289115,1.0701040000000002,7.999835000000001,71.41653000000001,5.34117,10.94917,27.7132,27.270809999999997,6.529635,12.19046,27.11233,21.29513,1.7707669999999998,4.772869999999999,20.09048,52.236270000000005,3.694352,8.105152,25.418870000000002,38.36057,6.8914089999999995,12.54097,26.772140000000004,19.38245,4.500964,9.62406,26.822409999999998,32.313590000000005,0.5548390000000001,1.8912650000000002,11.605189999999999,66.46321999999999,8.858804,13.6875,21.38701,9.026266,7.438549000000001,13.04182,25.996779999999998,16.80733
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.4445,42.8712,0.16639400000000001,,8.444301,,12.55604,,1.6964869999999999,,4.501596,,14.05166,,6.619325999999999,,0.362523,,27.503159999999998,,16.43797,,0.20509299999999997,0.735278,4.283764,96.60947,4.972784,10.160969999999999,26.258609999999997,52.16333,6.329796,12.031039999999999,27.55844,43.52468,1.367514,3.714295,14.68948,80.53223,3.171952,7.081347,21.56026,65.68484000000001,6.808767,12.62012,27.864590000000003,40.65486,4.074726,8.732534,24.128870000000003,58.44454,0.432195,1.2933860000000001,6.913079,92.99882,9.635596000000001,15.3938,26.26584,23.2016,7.492453,13.35745,28.061909999999997,36.650209999999994
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.4445,42.8712,0.230769,,13.60425,,20.31522,,2.578357,,7.267678,,22.823179999999997,,10.63149,,0.540116,,45.096779999999995,,26.74275,,0.424508,1.724316,15.16445,148.456,10.105839999999999,22.63331,60.01708000000001,59.63952,12.916839999999999,26.20862,59.624669999999995,46.93465,2.918806,8.812854,41.11919,110.5708,6.442001,16.04355,53.84329,82.40347,13.871770000000001,27.23807,59.15922,42.907759999999996,8.342591,19.5907,57.450469999999996,69.98474,0.8347559999999999,3.126894,22.59988,138.8983,19.490660000000002,31.47571,49.38586,20.55099,15.23821,28.650290000000002,57.976259999999996,37.39249
CR+PC/LFLS+DUC/FC/HBET:5-9,74.4879,42.8694,0.0,,0.026665,,0.061646,,0.007329,,0.020333,,0.08631,,0.03099,,0.000666,,0.182956,,0.119306,,0.001,0.008339,0.172719,0.8179420000000001,0.029333,0.096332,0.553669,0.294001,0.057327,0.160974,0.55301,0.167043,0.014662,0.05265,0.441956,0.48340299999999997,0.019671,0.082673,0.507357,0.36996599999999996,0.075988,0.192966,0.520703,0.12403299999999999,0.039317,0.117307,0.5546409999999999,0.257745,0.001999,0.018664,0.261637,0.7170340000000001,0.12332,0.229996,0.414714,0.049014,0.08798,0.22098600000000002,0.486372,0.085356
W/LWAL+DUC/FW/HBET:1-2,74.4879,42.8694,0.002,,0.123306,,0.263547,,0.03198,,0.121334,,0.355852,,0.133931,,0.002666,,0.656142,,0.46416899999999994,,0.001334,0.016678,0.096364,1.8836240000000002,0.10531700000000001,0.240986,0.503317,1.027074,0.164957,0.290976,0.546996,0.733524,0.036321,0.097295,0.350258,1.484146,0.10333599999999998,0.230694,0.49736199999999997,1.047274,0.198972,0.31265,0.541355,0.591171,0.109944,0.228607,0.507618,1.0199,0.003998,0.028323,0.127639,1.837374,0.233316,0.34833600000000003,0.46107,0.301136,0.21631199999999998,0.333306,0.5203939999999999,0.465819
W+WLI/LO+DUC/FW/HBET:1-2,74.4879,42.8694,0.000334,,0.125977,,0.252556,,0.029647,,0.122333,,0.353528,,0.137597,,0.002664,,0.649463,,0.464161,,0.004334,0.01201,0.104698,1.878624,0.10232100000000001,0.236636,0.516329,1.018737,0.175612,0.289319,0.552983,0.72953,0.041977,0.09431,0.34924099999999997,1.484825,0.098343,0.229687,0.508365,1.041272,0.200285,0.322997,0.545669,0.577521,0.095954,0.23558600000000002,0.512966,1.0178969999999998,0.004668,0.025323,0.128975,1.83837,0.24666999999999997,0.33765700000000004,0.47143,0.29478000000000004,0.217653,0.32964499999999997,0.537381,0.45116000000000006
S/LFM+DNO/FME/HBET:1-25,74.4879,42.8694,0.002002,,0.166329,,0.35289899999999996,,0.061306,,0.12834,,0.481216,,0.205269,,0.005665,,0.8792040000000001,,0.633865,,0.002001,0.012678,0.047018,1.9363009999999998,0.082664,0.177332,0.329997,1.243678,0.164642,0.240328,0.362985,0.8791459999999999,0.043652,0.081991,0.192606,1.6204450000000001,0.062336,0.133349,0.286691,1.389284,0.19264900000000001,0.254333,0.367672,0.70413,0.105628,0.200285,0.332982,1.155836,0.009661,0.032993,0.078989,1.8726919999999998,0.210657,0.25935,0.294698,0.356091,0.197002,0.265988,0.350362,0.552783
UNK,74.4879,42.8694,0.006002,,0.26827,,0.554422,,0.064965,,0.269669,,0.7813479999999999,,0.28184000000000003,,0.009664,,1.50947,,1.035268,,0.007335,0.03135,0.279099,6.676214,0.22129899999999997,0.528273,1.7459509999999998,4.236207,0.37388299999999997,0.752513,2.03952,3.279662,0.064642,0.219239,1.032422,5.618732,0.214342,0.518027,1.6937799999999998,4.304182,0.444205,0.868527,2.144622,2.761298,0.228904,0.535143,1.724704,4.2294089999999995,0.011995,0.046654,0.381249,6.550438,0.629905,1.11858,2.056516,1.685529,0.525556,0.9765389999999999,2.15371,2.308927
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.4879,42.8694,0.015007,,0.585314,,1.249688,,0.200916,,0.425022,,1.7122490000000001,,0.734742,,0.036653,,3.3710440000000004,,2.293798,,0.027016,0.149059,1.486769,10.32215,0.56,1.534964,4.898016999999999,4.421705,0.9951049999999999,2.160784,4.841481,2.752942,0.265579,0.817496,4.03953,6.676479,0.445378,1.230429,4.590253,5.308918,1.205806,2.384845,4.588302,2.108798,0.648176,1.696309,4.939245,3.981528,0.066984,0.286936,2.286728,9.322699,1.625885,2.51208,3.5644050000000003,0.926586,1.3825530000000001,2.502932,4.241341,1.5793760000000001
CR+PC/LWAL+DUC/FC/HBET:1-16,74.4879,42.8694,0.000334,,0.068316,,0.187891,,0.011657,,0.066327,,0.293161,,0.076612,,0.001,,0.741959,,0.438096,,0.000666,0.014672,0.519856,13.46447,0.11362699999999999,0.49358199999999997,4.384049,8.940425999999999,0.25888,0.8823280000000001,5.687192,6.983708999999999,0.026984,0.137601,2.195016,11.628739999999999,0.11399200000000001,0.48569399999999996,4.267294000000001,9.066692999999999,0.34586,1.179586,6.249073,5.93232,0.12359400000000001,0.500092,4.378872,8.92083,0.000666,0.024656,0.7035170000000001,13.27016,0.7383770000000001,1.952532,6.896008,3.671124,0.483145,1.466532,6.633622,4.978605
CR+CIP/LFM+DUC/FC/HBET:1-7,74.4879,42.8694,0.009337001,,0.34825,,0.752318,,0.070964,,0.35032399999999997,,1.076853,,0.36843899999999996,,0.013994,,2.278077,,1.464704,,0.01367,0.066699,2.049946,15.86035,0.39594,1.3331540000000002,8.015511,7.907146000000001,0.7140770000000001,2.045811,8.813704,5.6740900000000005,0.13558499999999998,0.5098239999999999,5.480072,11.803560000000001,0.378681,1.3130899999999999,7.81779,8.140115,0.933679,2.462828,8.955014,4.571626,0.41716099999999995,1.370128,7.931078,7.913194,0.016333,0.111294,2.6196080000000004,15.23877,1.518003,3.2219759999999997,8.505377000000001,2.4765669999999997,1.1643139999999998,2.76188,8.945625,3.663477
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.4879,42.8694,0.00467,,0.323587,,0.779591,,0.07329,,0.319319,,1.1564370000000002,,0.367108,,0.010328,,2.568907,,1.6105969999999998,,0.013336,0.053029,0.79562,18.13334,0.410583,1.252169,5.862426,11.15123,0.7693770000000001,2.055388,6.895791,8.499853,0.10728199999999999,0.42446999999999996,3.260431,15.134529999999998,0.404025,1.223062,5.720358999999999,11.33323,1.012996,2.486359,7.207462,7.1367460000000005,0.414775,1.292143,5.761227,11.16475,0.01533,0.087969,1.082766,17.80361,1.7172060000000002,3.377636,7.148828999999999,4.187422,1.280612,2.8944259999999997,7.344428,5.869937
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.4879,42.8694,0.0,,0.05598,,0.27016100000000004,,0.00333,,0.076984,,0.51036,,0.070949,,0.0,,1.926019,,0.89651,,0.0,0.000334,0.061697,58.93796999999999,0.11062899999999999,0.5069100000000001,4.930475,53.39601,0.369483,1.306103,9.482642,47.57161,0.009329,0.0613,1.207892,57.71815,0.142648,0.5916560000000001,5.2644910000000005,52.92422,0.627394,2.037531,12.34598,43.47873,0.140242,0.555053,5.25009,52.98367,0.0,0.002332,0.116631,58.88103,1.781336,4.815705,18.84233,31.63461,0.9569120000000001,2.9513220000000002,15.126539999999999,39.068709999999996
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.4879,42.8694,0.194749,,7.122917,,14.09779,,1.985684,,7.018061,,19.0514,,7.547755,,0.311564,,35.03955,,24.66134,,0.241119,0.844993,5.503544000000001,121.2156,4.985957,10.92478,31.56948,73.39686999999999,7.719086999999999,15.12643,35.379529999999995,55.67717,1.75157,4.734973,19.38587,100.1419,4.888968,10.6021,30.80203,74.68884,9.298282,17.01131,36.11356,46.52545,5.045878,10.97443,31.138409999999997,73.29353,0.376523,1.199362,7.39054,118.722,12.46625,19.88955,33.2167,27.38795,10.76628,18.46017,35.76678,38.34544
MUR+ADO/LWAL+DNO/FW/HBET:1,74.4879,42.8694,0.446194,,13.06301,,24.027060000000002,,3.8668339999999994,,12.85934,,31.553890000000003,,13.64604,,0.692108,,53.95255,,39.69024,,0.5402140000000001,1.93608,15.741539999999999,133.336,8.449478,18.59422,52.976169999999996,58.91712,12.22403,23.40556,52.48027,39.86308,3.454946,9.358553,40.18255,95.13712,8.21524,18.10365,51.77453,61.04724,14.041329999999999,25.15756,50.1062,31.14102,8.506466,18.40652,52.22378,59.21719,0.779774,2.7543279999999997,19.9552,127.8186,17.25143,26.31389,39.29075,15.191379999999999,15.664129999999998,26.1115,46.580659999999995,23.95346
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.4879,42.8694,0.272456,,11.47904,,22.42049,,3.1003939999999997,,11.33378,,30.367340000000002,,12.06334,,0.44714799999999993,,55.93459,,39.38889,,0.491225,2.156527,19.30605,180.7737,9.741133,24.1664,73.58807,84.02535999999999,15.34511,32.08133,75.45828,57.694790000000005,3.6488,11.079419999999999,52.85525,132.3161,9.478912,23.529020000000003,71.93755999999999,86.72073,18.371,35.59301,73.24892,45.41973,9.963865,24.05208,72.67093,84.24979,0.759083,3.06623,24.75154,173.976,24.64958,39.69291,59.911319999999996,22.81161,21.086489999999998,38.067640000000004,69.15630999999999,35.300670000000004
